building_id,unit_id,company,building_name,address,postal_code,city,longitude,latitude,property_type,url,pet_friendly,furnished,unit_name,beds,baths,area,rent_to_unit_area_ratio,rent,daycares,primary_schools,high_schools,groceries,shopping,restaurants,cafes,pedestrian_friendly,transit_friendly,car_friendly,vibrant,nightlife,quiet,parks,fitness_center,swimming_pool,recreation_room,heating,water,internet,ensuite_laundry,laundry_room,parking,underground_parking
815705,25282471,The Rooks of West Bedford Limited Partnership,The Rooks of West Bedford,16 Rooksview Lane,B4B 1J3,Halifax,-63.71462071744386,44.71195385781074,apartment,https://rentals.ca/halifax/the-rooks-of-west-bedford,1,0,2.5 Bedroom,2.5,2.0,1858.0,2.4219590958019377,4500.0,0.2,0.0,0.1,0.2,0.2,0.3,0.2,0.2,0.3,1.0,0.1,0.0,1.0,0.7,1,0,1,1,1,0,1,0,0,0
815705,25282472,The Rooks of West Bedford Limited Partnership,The Rooks of West Bedford,16 Rooksview Lane,B4B 1J3,Halifax,-63.71462071744386,44.71195385781074,apartment,https://rentals.ca/halifax/the-rooks-of-west-bedford,1,0,2.5 Bedroom,2.5,2.0,2159.0,2.3622047244094486,5100.0,0.2,0.0,0.1,0.2,0.2,0.3,0.2,0.2,0.3,1.0,0.1,0.0,1.0,0.7,1,0,1,1,1,0,1,0,0,0
815705,25282473,The Rooks of West Bedford Limited Partnership,The Rooks of West Bedford,16 Rooksview Lane,B4B 1J3,Halifax,-63.71462071744386,44.71195385781074,apartment,https://rentals.ca/halifax/the-rooks-of-west-bedford,1,0,3 Bedroom,3.0,2.0,2242.0,2.3639607493309547,5300.0,0.2,0.0,0.1,0.2,0.2,0.3,0.2,0.2,0.3,1.0,0.1,0.0,1.0,0.7,1,0,1,1,1,0,1,0,0,0
700608,25152905,,"211, 221 Glenforest Drive","211, 221 Glenforest Drive",B3M 1J3,Halifax,-63.6487225,44.6568908,apartment,https://rentals.ca/halifax/211-221-glenforest-drive,1,0,2 Bedroom,2.0,1.0,1129.0,2.257750221434898,2549.0,0.9,0.8,0.8,0.6,0.6,0.5,0.4,0.5,0.4,0.8,0.3,0.3,1.0,0.8,0,0,0,0,0,0,1,0,1,1
554418,25293429,,200 Willett Street,200 Willet Street,B3M 3C5,Halifax,-63.65016929999999,44.6563481,apartment,https://rentals.ca/halifax/200-willett-street,1,0,1 Bedroom,1.0,1.0,777.0,2.6173873873873874,2033.71,0.9,0.8,0.7,0.7,0.6,0.5,0.5,0.6,0.5,0.7,0.3,0.3,0.9,0.8,0,0,0,0,0,0,0,1,1,1
554418,25293427,,200 Willett Street,200 Willet Street,B3M 3C5,Halifax,-63.65016929999999,44.6563481,apartment,https://rentals.ca/halifax/200-willett-street,1,0,1 Bedroom,1.0,1.0,747.0,2.728527443105756,2038.21,0.9,0.8,0.7,0.7,0.6,0.5,0.5,0.6,0.5,0.7,0.3,0.3,0.9,0.8,0,0,0,0,0,0,0,1,1,1
554418,25293428,,200 Willett Street,200 Willet Street,B3M 3C5,Halifax,-63.65016929999999,44.6563481,apartment,https://rentals.ca/halifax/200-willett-street,1,0,1 Bedroom,1.0,1.0,806.0,2.577803970223325,2077.71,0.9,0.8,0.7,0.7,0.6,0.5,0.5,0.6,0.5,0.7,0.3,0.3,0.9,0.8,0,0,0,0,0,0,0,1,1,1
554418,25293430,,200 Willett Street,200 Willet Street,B3M 3C5,Halifax,-63.65016929999999,44.6563481,apartment,https://rentals.ca/halifax/200-willett-street,1,0,2 Bedroom,2.0,1.0,981.0,2.529949031600408,2481.88,0.9,0.8,0.7,0.7,0.6,0.5,0.5,0.6,0.5,0.7,0.3,0.3,0.9,0.8,0,0,0,0,0,0,0,1,1,1
361930,25292183,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,450.0,4.211111111111111,1895.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292184,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,450.0,4.211111111111111,1895.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292188,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,450.0,4.211111111111111,1895.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292193,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,450.0,4.211111111111111,1895.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292190,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,466.0,4.506437768240343,2100.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292198,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,450.0,4.666666666666667,2100.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292199,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,450.0,4.666666666666667,2100.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292201,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,466.0,4.721030042918455,2200.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292196,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,840.0,2.738095238095238,2300.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292200,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,840.0,2.738095238095238,2300.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292182,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,1 Bedroom,1.0,1.0,555.0,4.414414414414415,2450.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292185,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.0,840.0,3.095238095238096,2600.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292186,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.0,840.0,3.095238095238096,2600.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292191,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.0,840.0,3.095238095238096,2600.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292192,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.0,840.0,3.095238095238096,2600.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292195,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.0,840.0,3.095238095238096,2600.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292187,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,2.0,840.0,3.095238095238096,2600.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292202,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,2.0,840.0,3.095238095238096,2600.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292181,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.5,1090.0,2.6605504587155964,2900.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292189,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.5,1090.0,2.6605504587155964,2900.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
